Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,Region,Category,Sub_Category,Product_ID,Product_Name,Sales_Person,Quantity,Unit_Price,Discount,Sales,Profit,Shipping_Cost,Payment_Mode,Return_Status,Customer_Rating,Year,Month,Quarter
ORD-10213,2/18/2023,2/21/2023,Second Class,CUST-3818,Rohit Gupta,Home Office,Delhi,North,Clothing,Trousers,PROD-592,Trousers Model C,Rohit Gupta,14,1511.99,0,21167.86,4539.27,274,Net Banking,No,1,2023,February,Q1
ORD-10214,7/27/2022,7/30/2022,Standard Class,CUST-4330,Priya Sharma,Consumer,Delhi,North,Electronics,Accessories,PROD-278,Accessories Model Z,Priya Sharma,8,2310.92,0.1,16638.62,2150.33,24.52,UPI,No,3,2022,July,Q3
ORD-10215,12/16/2022,12/19/2022,Standard Class,CUST-2526,Ravi Verma,Consumer,Patna,East,Clothing,Shirts,PROD-934,Shirts Model C,Ravi Verma,12,4477.91,0.2,42987.94,5609.62,222.59,Credit Card,No,1,2022,December,Q4
ORD-10216,8/20/2022,8/22/2022,Same Day,CUST-3419,Ravi Verma,Corporate,Surat,West,Clothing,Jackets,PROD-594,Jackets Model Z,Ravi Verma,2,4908.77,0.3,6872.28,672.24,130.65,Cash,Yes,2,2022,August,Q3
ORD-10217,8/20/2022,8/24/2022,Second Class,CUST-4556,Anita Joshi,Home Office,Jabalpur,Central,Office Supplies,Pens,PROD-794,Pens Model X,Anita Joshi,15,277.56,0.1,3747.06,923.62,13.58,Cash,No,3,2022,August,Q3
ORD-10218,2/28/2024,3/1/2024,Second Class,CUST-1642,Divya Rao,Corporate,Gwalior,Central,Sports,Equipment,PROD-617,Equipment Model Z,Divya Rao,18,4465.71,0.2,64306.22,4267.99,196.59,Cash,Yes,4,2024,February,Q1
ORD-10219,11/4/2024,11/6/2024,First Class,CUST-2819,Amit Kumar,Consumer,Bengaluru,South,Clothing,Jackets,PROD-920,Jackets Model X,Amit Kumar,18,3234.42,0.15,49486.63,14605.04,32.86,Net Banking,Yes,1,2024,November,Q4
ORD-10220,4/24/2024,4/25/2024,Standard Class,CUST-3535,Suresh Pillai,Corporate,Surat,West,Office Supplies,Pens,PROD-752,Pens Model C,Suresh Pillai,18,2768.04,0.3,34877.3,2694.92,185.22,Credit Card,No,4,2024,April,Q2
ORD-10221,8/26/2024,9/1/2024,First Class,CUST-1008,Meena Iyer,Corporate,Patna,East,Electronics,Phones,PROD-449,Phones Model C,Meena Iyer,12,3593.77,0,43125.24,3416.86,201.08,UPI,No,5,2024,August,Q3
ORD-10222,8/8/2022,8/11/2022,Same Day,CUST-2872,Suresh Pillai,Consumer,Raipur,Central,Electronics,Laptops,PROD-944,Laptops Model Z,Suresh Pillai,20,1019.81,0,20396.2,6711.67,123.94,Debit Card,No,3,2022,August,Q3
ORD-10223,10/3/2022,10/7/2022,Same Day,CUST-3396,Rohit Gupta,Corporate,Jaipur,North,Electronics,Laptops,PROD-594,Laptops Model X,Rohit Gupta,1,2675.3,0,2675.3,577.78,135.52,UPI,No,5,2022,October,Q4
ORD-10224,5/7/2024,5/12/2024,First Class,CUST-1546,Suresh Pillai,Home Office,Chennai,South,Electronics,Accessories,PROD-241,Accessories Model D,Suresh Pillai,8,1404.3,0.1,10110.96,3449.33,141.33,UPI,No,5,2024,May,Q2
ORD-10225,12/31/2022,1/5/2023,First Class,CUST-3303,Ravi Verma,Consumer,Ranchi,East,Furniture,Tables,PROD-591,Tables Model X,Ravi Verma,18,3486.84,0.1,56486.81,14862.01,230.62,Net Banking,Yes,5,2022,December,Q4
ORD-10226,4/26/2022,4/28/2022,Same Day,CUST-1599,Amit Kumar,Consumer,Guwahati,East,Electronics,Laptops,PROD-959,Laptops Model A,Amit Kumar,9,3763.42,0.05,32177.24,11103.07,208.18,Debit Card,No,2,2022,April,Q2
ORD-10227,5/2/2023,5/7/2023,Second Class,CUST-4918,Suresh Pillai,Consumer,Bhopal,Central,Office Supplies,Staples,PROD-907,Staples Model Y,Suresh Pillai,10,3480.03,0,34800.3,11412.6,122.39,UPI,No,5,2023,May,Q2
ORD-10228,2/7/2023,2/14/2023,Same Day,CUST-4942,Divya Rao,Home Office,Delhi,North,Office Supplies,Paper,PROD-277,Paper Model Y,Divya Rao,7,1506.18,0.05,10016.1,3455.92,31.6,Debit Card,No,4,2023,February,Q1
ORD-10229,1/12/2022,1/15/2022,Second Class,CUST-3444,Karan Mehta,Consumer,Jaipur,North,Office Supplies,Binders,PROD-152,Binders Model Z,Karan Mehta,15,3562.96,0.05,50772.18,3146.97,279.3,UPI,No,4,2022,January,Q1
ORD-10230,1/12/2023,1/17/2023,First Class,CUST-1376,Sneha Nair,Home Office,Gwalior,Central,Office Supplies,Pens,PROD-457,Pens Model B,Sneha Nair,3,3941.98,0.05,11234.64,1963.58,165.74,UPI,No,3,2023,January,Q1
ORD-10231,8/23/2022,8/29/2022,Same Day,CUST-4927,Amit Kumar,Home Office,Patna,East,Office Supplies,Paper,PROD-140,Paper Model Y,Amit Kumar,12,2256.05,0.25,20304.45,4753.48,190.13,UPI,No,4,2022,August,Q3
ORD-10232,7/1/2024,7/5/2024,First Class,CUST-4883,Rohit Gupta,Consumer,Jaipur,North,Office Supplies,Binders,PROD-198,Binders Model B,Rohit Gupta,2,1517.35,0.25,2276.02,245.25,159.03,UPI,No,1,2024,July,Q3
ORD-10233,2/18/2022,2/22/2022,Same Day,CUST-3285,Ravi Verma,Consumer,Chennai,South,Clothing,Shirts,PROD-172,Shirts Model X,Ravi Verma,11,237.54,0,2612.94,173.19,240.32,Credit Card,No,3,2022,February,Q1
ORD-10234,8/31/2022,9/5/2022,First Class,CUST-1186,Suresh Pillai,Corporate,Surat,West,Clothing,Shoes,PROD-817,Shoes Model Z,Suresh Pillai,1,3225.04,0.2,2580.03,177.95,226.33,Credit Card,No,3,2022,August,Q3
ORD-10235,2/21/2024,2/25/2024,Standard Class,CUST-4263,Anita Joshi,Home Office,Bhopal,Central,Office Supplies,Binders,PROD-916,Binders Model Z,Anita Joshi,1,2396.24,0.2,1916.99,222.29,226.56,Net Banking,No,2,2024,February,Q1
ORD-10236,3/18/2024,3/23/2024,Standard Class,CUST-3973,Meena Iyer,Consumer,Patna,East,Electronics,Phones,PROD-452,Phones Model B,Meena Iyer,18,4737.55,0.1,76748.31,8673.78,225.01,Credit Card,Yes,5,2024,March,Q1
ORD-10237,1/7/2023,1/13/2023,First Class,CUST-3248,Priya Sharma,Home Office,Chennai,South,Furniture,Tables,PROD-572,Tables Model Y,Priya Sharma,19,4268.64,0.3,56772.91,15630.29,297.12,Debit Card,No,3,2023,January,Q1
ORD-10238,9/20/2022,9/26/2022,Same Day,CUST-2990,Divya Rao,Home Office,Lucknow,North,Electronics,Phones,PROD-561,Phones Model C,Divya Rao,8,545.22,0.2,3489.41,247.55,66.11,Net Banking,No,5,2022,September,Q3
ORD-10239,10/4/2023,10/6/2023,Same Day,CUST-1550,Amit Kumar,Corporate,Mysuru,South,Sports,Footwear,PROD-795,Footwear Model Y,Amit Kumar,8,3575.39,0.25,21452.34,3879.38,253.63,Debit Card,No,4,2023,October,Q4
ORD-10240,6/17/2022,6/24/2022,Standard Class,CUST-4004,Meena Iyer,Corporate,Surat,West,Office Supplies,Binders,PROD-741,Binders Model A,Meena Iyer,9,4300.63,0.05,36770.39,11670.52,66.97,Debit Card,No,1,2022,June,Q2
ORD-10241,6/18/2023,6/23/2023,Second Class,CUST-4651,Rohit Gupta,Home Office,Bhopal,Central,Sports,Accessories,PROD-890,Accessories Model X,Rohit Gupta,18,2386.91,0.3,30075.07,2844.8,123.82,Credit Card,No,2,2023,June,Q2
ORD-10242,5/5/2023,5/12/2023,First Class,CUST-1733,Amit Kumar,Corporate,Nagpur,West,Sports,Equipment,PROD-679,Equipment Model X,Amit Kumar,20,3436.6,0.3,48112.4,9826.52,139.4,UPI,No,4,2023,May,Q2
ORD-10243,4/25/2023,4/26/2023,Standard Class,CUST-2862,Divya Rao,Consumer,Kolkata,East,Furniture,Cabinets,PROD-147,Cabinets Model A,Divya Rao,7,2613.53,0.3,12806.3,2028.2,146.21,Net Banking,No,1,2023,April,Q2
ORD-10244,6/9/2022,6/14/2022,Same Day,CUST-4554,Meena Iyer,Corporate,Raipur,Central,Office Supplies,Paper,PROD-453,Paper Model D,Meena Iyer,9,1912.83,0.05,16354.7,3351.27,112.34,Net Banking,Yes,5,2022,June,Q2
ORD-10245,7/30/2023,8/1/2023,Second Class,CUST-3707,Rohit Gupta,Consumer,Amritsar,North,Furniture,Cabinets,PROD-335,Cabinets Model D,Rohit Gupta,5,975.18,0.1,4388.31,1011.97,246.92,Credit Card,No,1,2023,July,Q3
ORD-10246,5/15/2023,5/16/2023,Second Class,CUST-4648,Amit Kumar,Home Office,Surat,West,Clothing,Trousers,PROD-686,Trousers Model B,Amit Kumar,5,2888.76,0.05,13721.61,1240.67,158.67,Cash,No,2,2023,May,Q2
ORD-10247,3/20/2023,3/24/2023,Standard Class,CUST-2682,Priya Sharma,Home Office,Bhubaneswar,East,Sports,Accessories,PROD-715,Accessories Model B,Priya Sharma,20,4964.24,0.3,69499.36,13517.66,73.62,Net Banking,No,5,2023,March,Q1
ORD-10248,2/29/2024,3/2/2024,Standard Class,CUST-2719,Suresh Pillai,Corporate,Raipur,Central,Furniture,Shelves,PROD-946,Shelves Model B,Suresh Pillai,4,131.99,0.2,422.37,130.04,156.26,Debit Card,No,2,2024,February,Q1
ORD-10249,9/24/2022,9/29/2022,Standard Class,CUST-2723,Anita Joshi,Home Office,Nagpur,West,Sports,Equipment,PROD-479,Equipment Model Z,Anita Joshi,18,4146.23,0.3,52242.5,13247.02,135.13,Credit Card,No,5,2022,September,Q3
ORD-10250,6/6/2023,6/10/2023,Standard Class,CUST-2673,Ravi Verma,Corporate,Pune,West,Clothing,Shoes,PROD-363,Shoes Model B,Ravi Verma,8,4554.92,0,36439.36,4918.58,264.26,Cash,No,1,2023,June,Q2
ORD-10251,1/12/2024,1/13/2024,Second Class,CUST-2734,Suresh Pillai,Corporate,Gwalior,Central,Electronics,Laptops,PROD-678,Laptops Model C,Suresh Pillai,5,2159.05,0.2,8636.2,1088.94,257.94,Net Banking,No,4,2024,January,Q1
ORD-10252,9/17/2024,9/20/2024,First Class,CUST-4502,Rohit Gupta,Consumer,Kochi,South,Sports,Accessories,PROD-984,Accessories Model Y,Rohit Gupta,10,2909.37,0.3,20365.59,5328.62,223.38,UPI,No,2,2024,September,Q3
ORD-10253,4/17/2022,4/19/2022,Same Day,CUST-2931,Rohit Gupta,Home Office,Pune,West,Electronics,Phones,PROD-714,Phones Model D,Rohit Gupta,13,4824.62,0,62720.06,18271.03,248.74,Net Banking,No,1,2022,April,Q2
ORD-10254,12/3/2024,12/6/2024,Standard Class,CUST-2798,Suresh Pillai,Home Office,Bhubaneswar,East,Office Supplies,Pens,PROD-110,Pens Model B,Suresh Pillai,20,334.44,0.3,4682.16,1386.24,195.68,Cash,No,2,2024,December,Q4
ORD-10255,5/5/2023,5/11/2023,Second Class,CUST-2446,Divya Rao,Home Office,Amritsar,North,Sports,Apparel,PROD-785,Apparel Model D,Divya Rao,1,4879.45,0,4879.45,1703.15,236.11,Credit Card,Yes,5,2023,May,Q2
ORD-10256,12/14/2023,12/17/2023,First Class,CUST-1019,Meena Iyer,Consumer,Mysuru,South,Electronics,Laptops,PROD-367,Laptops Model B,Meena Iyer,9,1170.16,0.05,10004.87,1865.18,127.15,UPI,Yes,5,2023,December,Q4
ORD-10257,5/28/2023,6/3/2023,Standard Class,CUST-2391,Karan Mehta,Corporate,Amritsar,North,Electronics,Tablets,PROD-894,Tablets Model D,Karan Mehta,15,4831.97,0.2,57983.64,11311.97,80.55,UPI,Yes,5,2023,May,Q2
ORD-10258,10/9/2023,10/13/2023,Same Day,CUST-2176,Sneha Nair,Consumer,Jaipur,North,Electronics,Tablets,PROD-195,Tablets Model D,Sneha Nair,12,2606.7,0,31280.4,8140.59,86.37,Debit Card,No,1,2023,October,Q4
ORD-10259,1/10/2023,1/16/2023,Second Class,CUST-2087,Karan Mehta,Corporate,Indore,Central,Clothing,Jackets,PROD-311,Jackets Model B,Karan Mehta,7,2520.05,0.05,16758.33,2018.68,80.2,UPI,No,2,2023,January,Q1
ORD-10260,1/14/2022,1/21/2022,Standard Class,CUST-3016,Meena Iyer,Consumer,Raipur,Central,Furniture,Chairs,PROD-688,Chairs Model Z,Meena Iyer,18,4792.07,0.3,60380.08,11755.25,189.99,Cash,No,4,2022,January,Q1
ORD-10261,5/16/2024,5/20/2024,Second Class,CUST-1715,Rohit Gupta,Consumer,Mysuru,South,Office Supplies,Staples,PROD-568,Staples Model A,Rohit Gupta,18,211.19,0.1,3421.28,575.17,209.04,Credit Card,Yes,3,2024,May,Q2
ORD-10262,6/16/2023,6/18/2023,Standard Class,CUST-2498,Divya Rao,Home Office,Delhi,North,Furniture,Cabinets,PROD-288,Cabinets Model D,Divya Rao,18,1351.1,0.1,21887.82,4189.41,187.79,Net Banking,Yes,2,2023,June,Q2
ORD-10263,9/26/2022,10/1/2022,Same Day,CUST-2770,Meena Iyer,Corporate,Ahmedabad,West,Office Supplies,Staples,PROD-976,Staples Model D,Meena Iyer,8,4080.24,0.25,24481.44,3206.69,78.38,Debit Card,No,2,2022,September,Q3
ORD-10264,12/29/2024,1/4/2025,Same Day,CUST-1195,Rohit Gupta,Corporate,Kochi,South,Electronics,Phones,PROD-507,Phones Model A,Rohit Gupta,11,3937.4,0.1,38980.26,4883.92,258.97,Debit Card,No,1,2024,December,Q4
ORD-10265,1/8/2024,1/13/2024,First Class,CUST-2438,Divya Rao,Corporate,Hyderabad,South,Clothing,Shirts,PROD-988,Shirts Model Y,Divya Rao,18,4662.63,0.1,75534.61,11575.08,129.41,Net Banking,No,5,2024,January,Q1
ORD-10266,7/4/2024,7/5/2024,First Class,CUST-1686,Anita Joshi,Corporate,Gwalior,Central,Furniture,Shelves,PROD-755,Shelves Model Z,Anita Joshi,13,3087.64,0.15,34118.42,8171.83,52.01,UPI,No,4,2024,July,Q3
ORD-10267,10/5/2023,10/8/2023,Second Class,CUST-2822,Sneha Nair,Consumer,Gwalior,Central,Clothing,Shirts,PROD-899,Shirts Model Z,Sneha Nair,10,3566.65,0.2,28533.2,6944.79,88.66,Net Banking,No,5,2023,October,Q4
ORD-10268,5/31/2023,6/6/2023,Standard Class,CUST-4599,Sneha Nair,Consumer,Jabalpur,Central,Clothing,Trousers,PROD-584,Trousers Model X,Sneha Nair,3,1092.33,0.15,2785.44,225.35,28.5,Debit Card,No,1,2023,May,Q2
ORD-10269,9/26/2023,9/28/2023,Second Class,CUST-4434,Suresh Pillai,Corporate,Nagpur,West,Electronics,Laptops,PROD-274,Laptops Model A,Suresh Pillai,8,3701.09,0.15,25167.41,5988.44,48.07,Credit Card,No,3,2023,September,Q3
ORD-10270,12/29/2022,1/3/2023,Same Day,CUST-3144,Rohit Gupta,Home Office,Guwahati,East,Clothing,Jackets,PROD-755,Jackets Model Y,Rohit Gupta,20,2309.89,0.25,34648.35,8341.78,173.56,Debit Card,No,3,2022,December,Q4
ORD-10271,6/17/2023,6/19/2023,First Class,CUST-2408,Suresh Pillai,Corporate,Nagpur,West,Furniture,Chairs,PROD-393,Chairs Model D,Suresh Pillai,10,102.25,0.2,818,240.99,255.9,Net Banking,No,4,2023,June,Q2
ORD-10272,2/5/2024,2/7/2024,Second Class,CUST-4019,Rohit Gupta,Corporate,Ahmedabad,West,Electronics,Accessories,PROD-761,Accessories Model D,Rohit Gupta,14,4416.7,0.15,52558.73,8852.24,57.35,Credit Card,Yes,2,2024,February,Q1
ORD-10273,7/5/2023,7/9/2023,First Class,CUST-2865,Rohit Gupta,Home Office,Kolkata,East,Clothing,Trousers,PROD-732,Trousers Model D,Rohit Gupta,7,4274.74,0.05,28427.02,2586.5,42,Net Banking,No,5,2023,July,Q3
ORD-10274,1/16/2023,1/17/2023,Standard Class,CUST-1369,Amit Kumar,Consumer,Pune,West,Office Supplies,Pens,PROD-254,Pens Model A,Amit Kumar,10,1382.52,0.25,10368.9,1882.21,12.38,UPI,Yes,2,2023,January,Q1
ORD-10275,6/14/2022,6/21/2022,Same Day,CUST-1743,Divya Rao,Corporate,Guwahati,East,Office Supplies,Staples,PROD-296,Staples Model Z,Divya Rao,5,327.39,0.3,1145.86,192.19,167.53,Credit Card,No,4,2022,June,Q2
ORD-10276,8/1/2024,8/7/2024,Second Class,CUST-2278,Sneha Nair,Corporate,Delhi,North,Furniture,Cabinets,PROD-430,Cabinets Model B,Sneha Nair,4,2629.64,0.05,9992.63,1917.06,207.62,Credit Card,No,5,2024,August,Q3
ORD-10277,4/17/2022,4/24/2022,First Class,CUST-1685,Divya Rao,Home Office,Bhopal,Central,Office Supplies,Staples,PROD-913,Staples Model C,Divya Rao,7,4867.71,0.05,32370.27,7764.74,104.11,Debit Card,No,4,2022,April,Q2
ORD-10278,5/25/2023,5/27/2023,Second Class,CUST-4111,Priya Sharma,Home Office,Bengaluru,South,Electronics,Accessories,PROD-740,Accessories Model A,Priya Sharma,16,502.44,0.2,6431.23,974.5,291.2,Net Banking,No,3,2023,May,Q2
ORD-10279,12/13/2023,12/20/2023,Second Class,CUST-1551,Rohit Gupta,Corporate,Mysuru,South,Electronics,Phones,PROD-356,Phones Model A,Rohit Gupta,15,3679.28,0,55189.2,14171.21,113.87,Net Banking,Yes,4,2023,December,Q4
ORD-10280,10/25/2023,10/31/2023,Second Class,CUST-1656,Divya Rao,Consumer,Raipur,Central,Sports,Accessories,PROD-170,Accessories Model X,Divya Rao,15,1412.86,0.3,14835.03,3406.18,259.56,UPI,No,4,2023,October,Q4
ORD-10281,1/15/2023,1/16/2023,Standard Class,CUST-1259,Suresh Pillai,Corporate,Patna,East,Sports,Footwear,PROD-774,Footwear Model X,Suresh Pillai,20,4291.3,0.3,60078.2,14182.01,103,UPI,Yes,2,2023,January,Q1
ORD-10282,10/22/2023,10/23/2023,First Class,CUST-1731,Suresh Pillai,Home Office,Jabalpur,Central,Sports,Apparel,PROD-994,Apparel Model A,Suresh Pillai,4,2639.84,0,10559.36,666.65,281.96,Net Banking,No,1,2023,October,Q4
ORD-10283,6/9/2023,6/10/2023,Same Day,CUST-1854,Rohit Gupta,Home Office,Pune,West,Electronics,Laptops,PROD-771,Laptops Model D,Rohit Gupta,12,1142.58,0.25,10283.22,732.8,279.76,Cash,No,4,2023,June,Q2
ORD-10284,12/19/2024,12/20/2024,Standard Class,CUST-1397,Karan Mehta,Corporate,Lucknow,North,Sports,Accessories,PROD-203,Accessories Model Y,Karan Mehta,3,4180.56,0,12541.68,4181.16,288.57,UPI,No,5,2024,December,Q4
ORD-10285,4/30/2024,5/6/2024,Second Class,CUST-3724,Rohit Gupta,Home Office,Pune,West,Furniture,Tables,PROD-537,Tables Model A,Rohit Gupta,4,3843.1,0.2,12297.92,1935.56,143.03,UPI,No,2,2024,April,Q2
ORD-10286,6/26/2024,6/29/2024,Second Class,CUST-3593,Meena Iyer,Home Office,Jabalpur,Central,Sports,Footwear,PROD-540,Footwear Model Z,Meena Iyer,11,2772.9,0.1,27451.71,8330.39,129.58,UPI,No,5,2024,June,Q2
ORD-10287,7/5/2024,7/9/2024,First Class,CUST-4646,Anita Joshi,Corporate,Mysuru,South,Sports,Apparel,PROD-409,Apparel Model A,Anita Joshi,1,3645.25,0.1,3280.72,750.4,160.11,Net Banking,No,2,2024,July,Q3
ORD-10288,7/31/2024,8/3/2024,Second Class,CUST-2049,Amit Kumar,Home Office,Hyderabad,South,Electronics,Tablets,PROD-930,Tablets Model C,Amit Kumar,5,735.12,0.1,3308.04,1048.28,82.46,Credit Card,No,5,2024,July,Q3
ORD-10289,9/26/2024,10/3/2024,First Class,CUST-3993,Ravi Verma,Home Office,Nagpur,West,Furniture,Chairs,PROD-927,Chairs Model X,Ravi Verma,19,4106.6,0,78025.4,17834.22,97.11,Cash,Yes,1,2024,September,Q3
ORD-10290,1/24/2022,1/30/2022,Standard Class,CUST-1612,Meena Iyer,Corporate,Lucknow,North,Office Supplies,Staples,PROD-434,Staples Model X,Meena Iyer,13,317.93,0.2,3306.47,206.17,166.58,Debit Card,No,2,2022,January,Q1
ORD-10291,10/31/2022,11/2/2022,Same Day,CUST-2075,Suresh Pillai,Consumer,Jaipur,North,Clothing,Shirts,PROD-187,Shirts Model D,Suresh Pillai,11,458.6,0.2,4035.68,1104.14,168.96,Net Banking,Yes,2,2022,October,Q4
ORD-10292,12/9/2024,12/11/2024,Same Day,CUST-3359,Sneha Nair,Corporate,Kochi,South,Sports,Apparel,PROD-191,Apparel Model A,Sneha Nair,8,404.64,0.3,2265.98,405.66,208.57,UPI,Yes,4,2024,December,Q4
ORD-10293,12/18/2023,12/23/2023,Standard Class,CUST-1817,Ravi Verma,Corporate,Patna,East,Furniture,Shelves,PROD-801,Shelves Model C,Ravi Verma,15,3134.75,0.15,39968.06,2536.5,247.27,Net Banking,No,1,2023,December,Q4
ORD-10294,9/17/2023,9/21/2023,Standard Class,CUST-3238,Priya Sharma,Corporate,Delhi,North,Furniture,Tables,PROD-635,Tables Model Z,Priya Sharma,16,162.6,0.05,2471.52,672.26,71.44,Net Banking,No,5,2023,September,Q3
ORD-10295,5/4/2022,5/7/2022,Standard Class,CUST-4871,Ravi Verma,Corporate,Nagpur,West,Furniture,Chairs,PROD-108,Chairs Model A,Ravi Verma,7,3956.48,0.2,22156.29,2910.99,144.84,Net Banking,Yes,3,2022,May,Q2
ORD-10296,11/7/2024,11/13/2024,Same Day,CUST-1763,Suresh Pillai,Home Office,Kolkata,East,Electronics,Tablets,PROD-303,Tablets Model X,Suresh Pillai,4,4524.17,0.15,15382.18,4768.97,164.15,Debit Card,Yes,5,2024,November,Q4
ORD-10297,2/7/2022,2/10/2022,Same Day,CUST-3053,Ravi Verma,Corporate,Delhi,North,Furniture,Shelves,PROD-382,Shelves Model Z,Ravi Verma,12,1809.12,0.1,19538.5,2361.45,293.69,Cash,No,3,2022,February,Q1
ORD-10298,10/9/2022,10/10/2022,Second Class,CUST-1931,Suresh Pillai,Consumer,Mumbai,West,Sports,Footwear,PROD-527,Footwear Model B,Suresh Pillai,13,2627.55,0.25,25618.61,5987.95,191.4,Net Banking,No,4,2022,October,Q4
ORD-10299,2/19/2023,2/26/2023,Second Class,CUST-2761,Ravi Verma,Home Office,Ranchi,East,Office Supplies,Staples,PROD-888,Staples Model B,Ravi Verma,5,1579.54,0.25,5923.27,1893.04,273.77,Debit Card,No,3,2023,February,Q1
ORD-10300,10/15/2023,10/19/2023,First Class,CUST-4822,Amit Kumar,Consumer,Amritsar,North,Sports,Equipment,PROD-856,Equipment Model C,Amit Kumar,14,1551.57,0.25,16291.49,5378.32,269.3,Debit Card,No,2,2023,October,Q4
ORD-10301,4/18/2023,4/23/2023,First Class,CUST-2952,Meena Iyer,Home Office,Chandigarh,North,Furniture,Chairs,PROD-237,Chairs Model X,Meena Iyer,8,1193.02,0,9544.16,1505.86,209.56,UPI,Yes,3,2023,April,Q2
ORD-10302,3/8/2022,3/12/2022,Second Class,CUST-1830,Sneha Nair,Consumer,Kochi,South,Clothing,Shoes,PROD-875,Shoes Model B,Sneha Nair,1,4630.9,0.15,3936.26,459.62,204.69,Debit Card,No,2,2022,March,Q1
ORD-10303,3/27/2022,4/1/2022,Second Class,CUST-3432,Suresh Pillai,Corporate,Nagpur,West,Clothing,Jackets,PROD-649,Jackets Model X,Suresh Pillai,13,3614.99,0.15,39945.64,9325.37,225.32,Cash,No,5,2022,March,Q1
ORD-10304,3/4/2024,3/9/2024,Same Day,CUST-4389,Rohit Gupta,Consumer,Jaipur,North,Clothing,Shirts,PROD-392,Shirts Model D,Rohit Gupta,2,989.76,0.15,1682.59,285.05,98.32,Credit Card,No,4,2024,March,Q1
ORD-10305,8/20/2022,8/22/2022,Same Day,CUST-2324,Rohit Gupta,Corporate,Ranchi,East,Electronics,Phones,PROD-561,Phones Model A,Rohit Gupta,19,4692.32,0.25,66865.56,14304.02,123.99,Credit Card,No,4,2022,August,Q3
ORD-10306,7/6/2022,7/7/2022,First Class,CUST-4240,Priya Sharma,Corporate,Indore,Central,Clothing,Shirts,PROD-623,Shirts Model X,Priya Sharma,15,3188.66,0,47829.9,9907.73,121.39,Debit Card,No,4,2022,July,Q3
ORD-10307,1/2/2023,1/9/2023,Second Class,CUST-2182,Ravi Verma,Corporate,Jabalpur,Central,Electronics,Phones,PROD-741,Phones Model B,Ravi Verma,2,2126.93,0.1,3828.47,1030.04,288.68,Debit Card,No,2,2023,January,Q1
ORD-10308,1/12/2022,1/17/2022,Same Day,CUST-2809,Anita Joshi,Consumer,Bengaluru,South,Sports,Footwear,PROD-181,Footwear Model X,Anita Joshi,16,1227.5,0.2,15712,3894.08,141.58,Cash,No,2,2022,January,Q1
ORD-10309,12/16/2023,12/17/2023,Second Class,CUST-2356,Amit Kumar,Consumer,Raipur,Central,Sports,Apparel,PROD-189,Apparel Model A,Amit Kumar,5,4276.45,0.25,16036.69,3583.04,184.95,Debit Card,No,4,2023,December,Q4
ORD-10310,9/5/2023,9/8/2023,First Class,CUST-3254,Priya Sharma,Corporate,Chennai,South,Office Supplies,Paper,PROD-166,Paper Model C,Priya Sharma,12,4492.77,0.3,37739.27,2653.07,133.92,Credit Card,Yes,2,2023,September,Q3
ORD-10311,4/30/2022,5/1/2022,Second Class,CUST-3965,Meena Iyer,Home Office,Lucknow,North,Office Supplies,Staples,PROD-805,Staples Model X,Meena Iyer,19,3662.16,0.25,52185.78,10890.34,35.42,Debit Card,No,4,2022,April,Q2
ORD-10312,10/5/2024,10/12/2024,Same Day,CUST-1006,Anita Joshi,Consumer,Raipur,Central,Office Supplies,Binders,PROD-221,Binders Model A,Anita Joshi,6,4424.14,0.05,25217.6,6621.54,293.98,UPI,Yes,1,2024,October,Q4
ORD-10313,3/11/2023,3/12/2023,First Class,CUST-3075,Rohit Gupta,Consumer,Mysuru,South,Clothing,Shoes,PROD-663,Shoes Model C,Rohit Gupta,7,3465.58,0.1,21833.15,6267.39,99.25,Net Banking,No,1,2023,March,Q1
ORD-10314,9/8/2024,9/12/2024,Second Class,CUST-4543,Divya Rao,Consumer,Patna,East,Clothing,Shirts,PROD-649,Shirts Model C,Divya Rao,2,3245.98,0.15,5518.17,533.14,143.58,Net Banking,Yes,4,2024,September,Q3
ORD-10315,11/11/2023,11/18/2023,Standard Class,CUST-2536,Meena Iyer,Home Office,Amritsar,North,Office Supplies,Binders,PROD-741,Binders Model X,Meena Iyer,12,377.75,0.05,4306.35,577.65,19.04,Debit Card,No,5,2023,November,Q4
ORD-10316,4/27/2024,4/28/2024,First Class,CUST-1885,Karan Mehta,Corporate,Jabalpur,Central,Furniture,Chairs,PROD-637,Chairs Model C,Karan Mehta,16,4391.39,0.1,63236.02,11734.83,285.71,Credit Card,No,1,2024,April,Q2
ORD-10317,11/12/2022,11/14/2022,Standard Class,CUST-2340,Rohit Gupta,Corporate,Kolkata,East,Furniture,Chairs,PROD-246,Chairs Model Z,Rohit Gupta,11,4622,0.25,38131.5,11903.27,100,Cash,No,5,2022,November,Q4
ORD-10318,4/1/2022,4/7/2022,Standard Class,CUST-3132,Karan Mehta,Corporate,Chennai,South,Electronics,Accessories,PROD-884,Accessories Model Y,Karan Mehta,20,4365.78,0.1,78584.04,14935.9,23.38,Credit Card,No,1,2022,April,Q2
ORD-10319,12/26/2024,12/29/2024,Second Class,CUST-1062,Karan Mehta,Consumer,Raipur,Central,Furniture,Shelves,PROD-737,Shelves Model X,Karan Mehta,15,3372.06,0.1,45522.81,4315.39,89.35,Net Banking,No,2,2024,December,Q4
